date,a2c,ppo,td3,dji
2023-06-16,1495308.14548168,1091745.5778342595,1335663.813194351,1035089.8412113483
2023-06-20,1539030.21560726,1090143.9251880955,1344414.1823654936,1027688.6083091053
2023-06-21,1478144.9648595792,1081321.495257439,1311159.6136704253,1024599.8101359308
2023-06-22,1505917.5980993253,1090917.6658294378,1321968.571952896,1024454.6948565181
2023-06-23,1469484.7597890836,1087633.1770398107,1304825.5840073393,1017837.1551935414
2023-06-26,1402956.3899579984,1074202.0364541935,1270060.5477677153,1017453.3246900738
2023-06-27,1445831.973305319,1077819.578281342,1295293.9994583891,1023851.9536512878
2023-06-28,1468540.1906400663,1084523.2153339772,1309959.351615982,1021616.4003135244
2023-06-29,1471518.7114454252,1085067.96291433,1310523.2771530913,1029757.3557001835
2023-06-30,1496497.1290060026,1094175.8294786839,1322115.5861435698,1038363.599476642
2023-07-03,1556787.7352682096,1093575.834983414,1354412.6697922514,1038691.5529350715
2023-07-05,1566372.9513860685,1097080.9109452823,1364836.9964829253,1034773.5582749838
2023-07-06,1549879.8102537137,1091562.0283916858,1346148.0939560698,1023716.8585170822
2023-07-07,1536479.0478826505,1088830.330155556,1342843.853263931,1018061.9600983672
2023-07-10,1510725.8268400175,1076896.9394084248,1326681.7116013335,1024384.9074922511
2023-07-11,1512598.6303792936,1080042.7859718937,1341632.4806748198,1033952.1421361133
2023-07-12,1529076.917961691,1088758.4272188114,1349847.898490982,1036547.7133969696
2023-07-13,1560362.0063482267,1108656.8130384297,1374499.1021347807,1037987.5493212176
2023-07-14,1576197.5752683622,1112436.4651300204,1373539.753593521,1041424.5770113583
2023-07-17,1609701.13559017,1117427.1185638965,1378998.3927536772,1043727.795800286
2023-07-18,1642416.558865164,1114293.6330720293,1381577.6867905424,1054790.507645312
2023-07-19,1627875.8882833463,1110956.0552267763,1376303.6772995756,1058088.432143164
2023-07-20,1513064.5353857023,1099953.7446893696,1321688.8091660307,1063036.7334986774
2023-07-21,1496997.2719388944,1100018.3755720446,1316794.399131851,1063112.5329500686
2023-07-24,1531421.4499975184,1108829.2206916278,1338234.1841965483,1068651.669220625
2023-07-25,1527993.187229727,1111545.735411278,1329094.925254898,1069461.4148374302
2023-07-26,1504073.669083212,1138201.0466148455,1367425.487815933,1071937.5695442283
2023-07-27,1462877.2046628934,1135273.5012576983,1353845.9945755766,1064773.1657210598
2023-07-28,1513587.0922780973,1151252.3786728748,1392585.754386978,1070101.761058203
2023-07-31,1513383.183346365,1153572.7683491136,1401441.9787522124,1073126.9018382959
2023-08-01,1491254.9579015714,1147416.1261448443,1384467.8333664702,1075274.042130113
2023-08-02,1450794.9627729398,1129717.57683712,1347128.6950455473,1064767.1536339354
2023-08-03,1468190.57914028,1128521.1319057238,1355905.0447922514,1062756.4052009976
2023-08-04,1450705.9799161893,1112297.0044835054,1364418.5080338286,1058221.5232483284
2023-08-07,1446423.0665861112,1120438.2187565234,1381861.3629837797,1070519.4242872524
2023-08-08,1433302.6391912443,1120738.2012988513,1376743.2399369047,1065731.9167912996
2023-08-09,1398830.0801321012,1109812.618508614,1356577.1796799467,1059963.9675578347
2023-08-10,1411084.4508901578,1109357.5686740954,1370472.7082749174,1061557.0527617228
2023-08-11,1397112.7050939542,1109737.9487997973,1357079.4693222807,1064733.3209083534
2023-08-14,1394108.55954418,1119529.9647651904,1359694.0307694243,1065524.9123797244
2023-08-15,1366703.0129514677,1106726.1849252093,1331161.5180130766,1054623.3480464432
2023-08-16,1338932.5937849027,1100501.9633838122,1307965.800315933,1049171.5638652816
2023-08-17,1310683.8937269193,1099453.5956118319,1287989.8072739409,1040392.3841709526
2023-08-18,1296780.2181287748,1090995.7484225314,1279962.9815445708,1041171.951468075
2023-08-21,1364480.0197607023,1097352.4589119875,1311359.5771103667,1040056.2967122962
2023-08-22,1371001.4167486173,1099727.152195244,1319464.3290940092,1034779.2167099242
2023-08-23,1392357.8340002042,1120501.4797291185,1330643.2106705473,1040336.625009976
2023-08-24,1357184.9254423124,1101680.538729439,1285728.8453751372,1029063.2543474758
2023-08-25,1391217.6628690702,1105849.254219124,1313846.9997788237,1036531.6811646379
2023-08-28,1393902.5686727506,1113707.2690885242,1322942.0120774077,1042962.1388223924
2023-08-29,1468138.7723432523,1136371.091501488,1363311.4084397124,1051795.0736486567
2023-08-30,1468156.795029257,1147519.040820122,1367546.3472519682,1052928.7646658088
2023-08-31,1470813.460678671,1147360.0482702255,1366060.114769058,1047848.9046979273
2023-09-01,1424978.7372060758,1148603.682265923,1339000.5727616118,1051343.577694025
2023-09-05,1473340.417194937,1147930.8605196916,1355283.857475357,1045436.4073842104
2023-09-06,1454747.2321096403,1129675.2850505298,1334657.4658585356,1039437.6411587956
2023-09-07,1447875.9076734525,1121917.6535639116,1335498.0264664458,1041174.0733811778
2023-09-08,1443449.0486379606,1127935.3130964893,1326748.7932663725,1043463.3818508765
2023-09-11,1537872.5397191984,1133074.0625243303,1379073.8872299956,1046092.7858373146
2023-09-12,1506414.906773184,1122372.650066643,1364454.6820298003,1045557.7100832484
2023-09-13,1527167.2673345548,1124394.53195974,1375000.987175064,1043431.4352702745
2023-09-14,1548206.0563665372,1136212.105124245,1387670.822959976,1053437.9059263973
2023-09-15,1527746.9887929899,1131297.5483314898,1377053.2499314116,1044720.2617120468
2023-09-18,1493641.3676038724,1140883.6127956163,1356542.3129502104,1044903.2177751245
2023-09-19,1496844.3412786466,1142066.165653557,1348713.532524185,1041687.1048157879
2023-09-20,1469630.6852689725,1115340.4074845354,1329087.1355210112,1039367.8537945288
2023-09-21,1442160.4162794095,1096366.219804497,1298992.0739212797,1028188.0830766703
2023-09-22,1400316.161434744,1095700.9075472795,1274057.5890427397,1024971.6164651497
2023-09-25,1409167.24893627,1102864.332991402,1283784.569923477,1026270.4630521291
2023-09-26,1390302.750748251,1081712.05248922,1259869.8480759428,1014561.2750151452
2023-09-27,1378946.519322012,1088417.9258271258,1256328.6316452788,1012490.7593631478
2023-09-28,1401703.4553380948,1098829.7067841648,1261447.800468521,1015993.5663594726
2023-09-29,1419002.2440229398,1090562.5405841067,1270937.6402817534,1011200.0467763955
2023-10-02,1434437.507542227,1109022.8600313647,1277106.450706558,1008962.3715255294
2023-10-03,1402211.4769674283,1097352.466762131,1256532.9745713042,995956.3409306075
2023-10-04,1463251.399223898,1113144.929333176,1285656.3084336089,999794.1744290374
2023-10-05,1460552.4999776823,1115566.0394400943,1283476.9222336577,999492.9806525143
2023-10-06,1475519.472157095,1134464.5153975221,1296580.6567002104,1008184.5724893259
2023-10-09,1476051.6552930814,1140975.5134619905,1301481.321373062,1014131.8233799695
2023-10-10,1488339.255398367,1139110.6720489962,1318092.157157974,1018195.4048557151
2023-10-11,1493238.847447012,1153667.241669388,1328585.7437058256,1020174.206708051
2023-10-12,1476764.6886373502,1147884.8906169054,1311454.0726853178,1014931.313083445
2023-10-13,1442609.0992208463,1139113.6939242021,1281438.1410446928,1016112.7471454078
2023-10-16,1460765.969059561,1146811.7977568437,1295551.095741348,1025596.2841057746
2023-10-17,1461264.380409811,1146307.0043135912,1298232.3877182768,1025991.9030153682
2023-10-18,1413428.54190502,1133866.9240917894,1267164.1896897124,1015955.489807685
2023-10-19,1335027.5237508756,1131311.5746501314,1222025.280494766,1008383.5607847354
2023-10-20,1298334.799324606,1114062.5675981448,1194297.6827164458,999725.6837894445
2023-10-23,1304188.08562908,1116697.1034617769,1200398.1817093657,993965.5149040229
2023-10-24,1322424.843830679,1128223.187199097,1216093.9065018462,1000151.1273665373
2023-10-25,1321835.2141004545,1061652.9055213854,1166153.5698624419,996968.8471327826
2023-10-26,1277066.855625723,1038163.9342454609,1147531.241218643,989375.1095584994
2023-10-27,1285650.7245183927,1035696.7858731768,1163296.580482559,978308.3896553906
2023-10-30,1262604.2333074552,1052198.219406151,1164383.2599869536,993740.7099991972
2023-10-31,1275890.3600431425,1053013.5349873125,1178883.5168686674,997480.1103064738
2023-11-01,1306697.7369733793,1070022.9427642291,1200375.7488632964,1004170.8559714936
2023-11-02,1356935.2741094572,1084610.5119876254,1233275.717781143,1021206.5174325182
2023-11-03,1370415.763439749,1092167.3918964998,1246813.2509232329,1027913.4132139309
2023-11-06,1374375.441437338,1103086.332307564,1244281.5007401274,1028955.7440836052
2023-11-07,1391105.4377523405,1111630.519414757,1253555.7590256499,1030668.12795749
2023-11-08,1395541.7822042448,1118305.3509784702,1254342.909401016,1029450.975024965
2023-11-09,1349098.199238394,1111660.2214889682,1240412.0340348051,1022801.8424335703
2023-11-10,1380761.6765523893,1131757.3601601108,1258874.2417832182,1034606.398676115
2023-11-13,1408592.1692930204,1126266.9839519046,1286385.3187943266,1036259.2510990625
2023-11-14,1463776.4468122465,1141215.4231913607,1324484.221031265,1051041.4408450117
2023-11-15,1482697.3509222013,1149158.3223186953,1337625.2448960112,1055975.9497653577
2023-11-16,1460486.5381208402,1164837.4073182452,1322528.2448960112,1054595.5274079852
2023-11-17,1453023.4009443265,1157908.4233408815,1326655.4081192778,1054650.2256124106
2023-11-20,1470439.299728964,1166489.4557670138,1348736.1103745268,1060799.2940159338
2023-11-21,1483108.5245367032,1167856.120928406,1355810.8219681547,1058905.604455829
2023-11-22,1464633.4803091031,1176911.7667490542,1354448.0731888579,1064480.813249131
2023-11-24,1467578.7133680326,1166356.6126114656,1355442.0114212797,1068015.2131738737
2023-11-27,1472034.6271635038,1164002.1459958497,1355130.4072953032,1066304.7154449695
2023-11-28,1515707.5992055875,1167800.9933542788,1374054.2262192534,1068824.9587906792
2023-11-29,1500853.4270254117,1155686.3934990389,1368315.9202957915,1069230.59784548
2023-11-30,1485315.4781499845,1146129.6146091463,1368956.473213272,1084937.470167965
2023-12-01,1474038.389874075,1145770.3350000842,1370681.9663773344,1093828.2860683084
2023-12-04,1453025.7751890165,1130128.8961831057,1358239.8916703032,1092589.2067003886
2023-12-05,1470328.5606733304,1145401.0066122133,1366518.4029770659,1090178.4776475905
2023-12-06,1465937.463993643,1138105.8082877353,1367789.3197556303,1088062.1050957625
2023-12-07,1481887.0761877042,1176082.945015259,1390152.8573075102,1089961.806742992
2023-12-08,1492074.841965292,1170792.845279091,1402977.8825913237,1093899.8416934942
2023-12-11,1472164.8693624479,1157573.3978392337,1395289.3174820708,1098639.606144636
2023-12-12,1468133.5322347623,1156724.0621107332,1391066.2143631743,1103860.80910197
2023-12-13,1476653.719246481,1164568.33884845,1403622.3419571684,1119321.0679682952
2023-12-14,1505579.8159795743,1163846.2554062502,1430609.1537247465,1124092.661115978
2023-12-15,1522196.9842153531,1166289.1989139102,1451991.52275856,1125807.049018904
2023-12-18,1521173.363525961,1178857.385964783,1454105.117744522,1125832.9835123816
2023-12-19,1539984.9304319364,1186724.4306613542,1470391.2481919096,1133434.972970953
2023-12-20,1498678.923531149,1188411.832197777,1443865.337287979,1119072.4504830947
2023-12-21,1530153.7757535917,1199341.5276868823,1466446.3088913725,1128800.4789865178
2023-12-22,1524634.133724783,1201840.43737072,1460039.194496231,1128245.716594221
2023-12-26,1539608.5309377653,1201261.0605552448,1470635.3243943022,1133054.9147574457
2023-12-27,1555948.9805036527,1195639.8617037279,1474896.4916916655,1136410.484561255
2023-12-28,1528590.244614218,1196072.3552278215,1457935.6721115874,1138027.5002295792
