date,a2c,ppo,td3,dji
2023-10-10,1461747.2444635658,1063197.8291627036,1606241.553260515,1018195.4048557151
2023-10-11,1480364.7124277381,1065947.0407437123,1627220.430301378,1020174.206708051
2023-10-12,1478439.3285776405,1061807.2901802587,1620163.5512730577,1014931.313083445
2023-10-13,1458031.1749445228,1060368.1790809468,1594684.347022722,1016112.7471454078
2023-10-16,1474755.6969324378,1065079.4660579902,1610951.8142773607,1025596.2841057746
2023-10-17,1462572.3155084876,1064263.8957786474,1608263.307746599,1025991.9030153682
2023-10-18,1446655.0283151893,1046040.072441352,1580763.175059984,1015955.489807685
2023-10-19,1447909.410135868,1025436.0359883185,1568390.7681691148,1008383.5607847354
2023-10-20,1426939.2593485145,1008683.5417445136,1545694.834483812,999725.6837894445
2023-10-23,1441498.4046732215,1004057.5587293464,1558207.710468004,993965.5149040229
2023-10-24,1447915.7585245399,1009492.8180176535,1557766.2390248277,1000151.1273665373
2023-10-25,1460462.36033881,996679.7358916998,1515208.5110890367,996968.8471327826
2023-10-26,1410346.8504816322,990372.6235311117,1476310.5367505052,989375.1095584994
2023-10-27,1420409.1201425819,981958.7628888235,1488444.039249132,978308.3896553906
2023-10-30,1448212.8200250892,984197.9005309973,1512707.4156033495,993740.7099991972
2023-10-31,1449503.6345621375,993234.9396766044,1513221.4326130846,997480.1103064738
2023-11-01,1485046.417582157,999821.2712947074,1549142.322715471,1004170.8559714936
2023-11-02,1502200.901125553,1020933.0424965506,1563363.6228978136,1021206.5174325182
2023-11-03,1519040.7460199622,1028859.840620185,1577252.7924954393,1027913.4132139309
2023-11-06,1537017.6503855018,1032118.4429088737,1590182.2023961046,1028955.7440836052
2023-11-07,1554029.377939823,1037252.1209186545,1603610.090999315,1030668.12795749
2023-11-08,1565783.5015817909,1038939.8400091087,1611398.3408925035,1029450.975024965
2023-11-09,1559760.4226709632,1029507.8052839957,1612084.2567669847,1022801.8424335703
2023-11-10,1598877.84256995,1041919.1443360129,1649385.277278612,1034606.398676115
2023-11-13,1589041.3781229286,1047507.0178290243,1645972.368129442,1036259.2510990625
2023-11-14,1609167.2788568763,1072257.133131362,1677341.8684613206,1051041.4408450117
2023-11-15,1606938.4799295692,1080979.3488644247,1671118.4232365587,1055975.9497653577
2023-11-16,1630189.8199793128,1078698.8989960088,1683742.3395916917,1054595.5274079852
2023-11-17,1612697.4998346595,1085843.2758807288,1688325.4698254564,1054650.2256124106
2023-11-20,1641695.6066385536,1090025.8171203374,1707789.4742085435,1060799.2940159338
2023-11-21,1626032.7565714149,1091543.3603597097,1696996.446140001,1058905.604455829
2023-11-22,1636369.5163675577,1089449.675950034,1707110.0053593614,1064480.813249131
2023-11-24,1628389.9251886634,1091975.8736712255,1694500.6022870042,1068015.2131738737
2023-11-27,1632239.9119440345,1091620.4417533788,1686030.2383725145,1066304.7154449695
2023-11-28,1643662.715540531,1100080.9312963402,1697399.1558110216,1068824.9587906792
2023-11-29,1631159.3857599525,1099824.1491749946,1681386.4115445116,1069230.59784548
2023-11-30,1626055.6978937415,1102246.234128173,1671310.8096539476,1084937.470167965
2023-12-01,1616178.379213932,1104583.025328788,1670387.0771328905,1093828.2860683084
2023-12-04,1592508.2795206336,1103268.3389743415,1654370.5842549303,1092589.2067003886
2023-12-05,1612805.5488992957,1107164.3603649666,1661865.3017308214,1090178.4776475905
2023-12-06,1596473.8320032386,1100078.101653739,1651114.1473614671,1088062.1050957625
2023-12-07,1612142.4460550575,1107666.009033805,1681010.7061039903,1089961.806742992
2023-12-08,1628465.3818537025,1116114.8047223578,1704987.3076931932,1093899.8416934942
2023-12-11,1610850.575533512,1112477.6510417473,1680609.3237835863,1098639.606144636
2023-12-12,1627873.6738306312,1115799.8069288246,1711007.564902971,1103860.80910197
2023-12-13,1635747.5243173866,1122486.6761515494,1721900.4368702867,1119321.0679682952
2023-12-14,1614104.3900553016,1143972.9553247443,1725643.7792088487,1124092.661115978
2023-12-15,1628416.8739115028,1153025.7735921927,1732626.8007618883,1125807.049018904
2023-12-18,1637078.7786127357,1158900.5113203041,1756948.5210415819,1125832.9835123816
2023-12-19,1640134.4513574867,1172668.225446929,1776801.7126156786,1133434.972970953
2023-12-20,1623109.6298090247,1152195.283214553,1761607.391227434,1119072.4504830947
2023-12-21,1635090.561899784,1165176.2920127478,1776933.7871968248,1128800.4789865178
2023-12-22,1635084.5518976478,1161735.4634045707,1772195.5350949266,1128245.716594221
2023-12-26,1636306.361750248,1169438.0739092247,1777644.223521898,1133054.9147574457
2023-12-27,1636087.4045053748,1177517.2064562826,1787587.144717882,1136410.484561255
2023-12-28,1640655.766611698,1172947.6890199578,1791986.4148594835,1138027.5002295792
